번호,언어 제공자 ID,방향,타입(단어/문장),파일명,한국어
12606,12,우측면,단어,KETI_SL_0000012606,30
12607,12,우측면,단어,KETI_SL_0000012607,31
12608,12,우측면,단어,KETI_SL_0000012608,32
12609,12,우측면,단어,KETI_SL_0000012609,33
12610,12,우측면,단어,KETI_SL_0000012610,34
12611,12,우측면,단어,KETI_SL_0000012611,35
12612,12,우측면,단어,KETI_SL_0000012612,36
12613,12,우측면,단어,KETI_SL_0000012613,37
12614,12,우측면,단어,KETI_SL_0000012614,38
12615,12,우측면,단어,KETI_SL_0000012615,39
12616,12,우측면,단어,KETI_SL_0000012616,40
12617,12,우측면,단어,KETI_SL_0000012617,41
12618,12,우측면,단어,KETI_SL_0000012618,42
12619,12,우측면,단어,KETI_SL_0000012619,43
12620,12,우측면,단어,KETI_SL_0000012620,44
12621,12,우측면,단어,KETI_SL_0000012621,45
12622,12,우측면,단어,KETI_SL_0000012622,46
12623,12,우측면,단어,KETI_SL_0000012623,47
12624,12,우측면,단어,KETI_SL_0000012624,48
12625,12,우측면,단어,KETI_SL_0000012625,49
12626,12,우측면,단어,KETI_SL_0000012626,50
12627,12,우측면,단어,KETI_SL_0000012627,51
12628,12,우측면,단어,KETI_SL_0000012628,52
12629,12,우측면,단어,KETI_SL_0000012629,53
12630,12,우측면,단어,KETI_SL_0000012630,54
12631,12,우측면,단어,KETI_SL_0000012631,55
12632,12,우측면,단어,KETI_SL_0000012632,56
12633,12,우측면,단어,KETI_SL_0000012633,57
12634,12,우측면,단어,KETI_SL_0000012634,58
12635,12,우측면,단어,KETI_SL_0000012635,59
12636,12,우측면,단어,KETI_SL_0000012636,60
12637,12,우측면,단어,KETI_SL_0000012637,61
12638,12,우측면,단어,KETI_SL_0000012638,62
12639,12,우측면,단어,KETI_SL_0000012639,63
12640,12,우측면,단어,KETI_SL_0000012640,64
12641,12,우측면,단어,KETI_SL_0000012641,65
12642,12,우측면,단어,KETI_SL_0000012642,66
12643,12,우측면,단어,KETI_SL_0000012643,67
12644,12,우측면,단어,KETI_SL_0000012644,68
12645,12,우측면,단어,KETI_SL_0000012645,69
12646,12,우측면,단어,KETI_SL_0000012646,70
12647,12,우측면,단어,KETI_SL_0000012647,71
12648,12,우측면,단어,KETI_SL_0000012648,72
12649,12,우측면,단어,KETI_SL_0000012649,73
12650,12,우측면,단어,KETI_SL_0000012650,74
12651,12,우측면,단어,KETI_SL_0000012651,75
12652,12,우측면,단어,KETI_SL_0000012652,76
12653,12,우측면,단어,KETI_SL_0000012653,77
12654,12,우측면,단어,KETI_SL_0000012654,78
12655,12,우측면,단어,KETI_SL_0000012655,79
12656,12,우측면,단어,KETI_SL_0000012656,80
12657,12,우측면,단어,KETI_SL_0000012657,81
12658,12,우측면,단어,KETI_SL_0000012658,82
12659,12,우측면,단어,KETI_SL_0000012659,83
12660,12,우측면,단어,KETI_SL_0000012660,84
12661,12,우측면,단어,KETI_SL_0000012661,85
12662,12,우측면,단어,KETI_SL_0000012662,86
12663,12,우측면,단어,KETI_SL_0000012663,87
12664,12,우측면,단어,KETI_SL_0000012664,88
12665,12,우측면,단어,KETI_SL_0000012665,89
12666,12,우측면,단어,KETI_SL_0000012666,90
12667,12,우측면,단어,KETI_SL_0000012667,91
12668,12,우측면,단어,KETI_SL_0000012668,92
12669,12,우측면,단어,KETI_SL_0000012669,93
12670,12,우측면,단어,KETI_SL_0000012670,94
12671,12,우측면,단어,KETI_SL_0000012671,95
12672,12,우측면,단어,KETI_SL_0000012672,96
12673,12,우측면,단어,KETI_SL_0000012673,97
12674,12,우측면,단어,KETI_SL_0000012674,98
12675,12,우측면,단어,KETI_SL_0000012675,99
12676,12,우측면,단어,KETI_SL_0000012676,100
12995,13,정면,단어,KETI_SL_0000012995,0
12996,13,정면,단어,KETI_SL_0000012996,1
12997,13,정면,단어,KETI_SL_0000012997,2
12998,13,정면,단어,KETI_SL_0000012998,3
12999,13,정면,단어,KETI_SL_0000012999,4
13000,13,정면,단어,KETI_SL_0000013000,5
13001,13,정면,단어,KETI_SL_0000013001,6
13002,13,정면,단어,KETI_SL_0000013002,7
13003,13,정면,단어,KETI_SL_0000013003,8
13004,13,정면,단어,KETI_SL_0000013004,9
13005,13,정면,단어,KETI_SL_0000013005,10
13006,13,정면,단어,KETI_SL_0000013006,11
13007,13,정면,단어,KETI_SL_0000013007,12
13008,13,정면,단어,KETI_SL_0000013008,13
13009,13,정면,단어,KETI_SL_0000013009,14
13010,13,정면,단어,KETI_SL_0000013010,15
13011,13,정면,단어,KETI_SL_0000013011,16
13012,13,정면,단어,KETI_SL_0000013012,17
13013,13,정면,단어,KETI_SL_0000013013,18
13014,13,정면,단어,KETI_SL_0000013014,19
13015,13,정면,단어,KETI_SL_0000013015,20
13016,13,정면,단어,KETI_SL_0000013016,21
13017,13,정면,단어,KETI_SL_0000013017,22
13018,13,정면,단어,KETI_SL_0000013018,23
13019,13,정면,단어,KETI_SL_0000013019,24
13020,13,정면,단어,KETI_SL_0000013020,25
13021,13,정면,단어,KETI_SL_0000013021,26
13022,13,정면,단어,KETI_SL_0000013022,27
13023,13,정면,단어,KETI_SL_0000013023,28
13024,13,정면,단어,KETI_SL_0000013024,29
13025,13,정면,단어,KETI_SL_0000013025,30
13026,13,정면,단어,KETI_SL_0000013026,31
13027,13,정면,단어,KETI_SL_0000013027,32
13028,13,정면,단어,KETI_SL_0000013028,33
13029,13,정면,단어,KETI_SL_0000013029,34
13030,13,정면,단어,KETI_SL_0000013030,35
13031,13,정면,단어,KETI_SL_0000013031,36
13032,13,정면,단어,KETI_SL_0000013032,37
13033,13,정면,단어,KETI_SL_0000013033,38
13034,13,정면,단어,KETI_SL_0000013034,39
13035,13,정면,단어,KETI_SL_0000013035,40
13036,13,정면,단어,KETI_SL_0000013036,41
13037,13,정면,단어,KETI_SL_0000013037,42
13038,13,정면,단어,KETI_SL_0000013038,43
13039,13,정면,단어,KETI_SL_0000013039,44
13040,13,정면,단어,KETI_SL_0000013040,45
13041,13,정면,단어,KETI_SL_0000013041,46
13042,13,정면,단어,KETI_SL_0000013042,47
13043,13,정면,단어,KETI_SL_0000013043,48
13044,13,정면,단어,KETI_SL_0000013044,49
13045,13,정면,단어,KETI_SL_0000013045,50
13046,13,정면,단어,KETI_SL_0000013046,51
13047,13,정면,단어,KETI_SL_0000013047,52
13048,13,정면,단어,KETI_SL_0000013048,53
13049,13,정면,단어,KETI_SL_0000013049,54
13050,13,정면,단어,KETI_SL_0000013050,55
13051,13,정면,단어,KETI_SL_0000013051,56
13052,13,정면,단어,KETI_SL_0000013052,57
13053,13,정면,단어,KETI_SL_0000013053,58
13054,13,정면,단어,KETI_SL_0000013054,59
13055,13,정면,단어,KETI_SL_0000013055,60
13056,13,정면,단어,KETI_SL_0000013056,61
13057,13,정면,단어,KETI_SL_0000013057,62
13058,13,정면,단어,KETI_SL_0000013058,63
13059,13,정면,단어,KETI_SL_0000013059,64
13060,13,정면,단어,KETI_SL_0000013060,65
13061,13,정면,단어,KETI_SL_0000013061,66
13062,13,정면,단어,KETI_SL_0000013062,67
13063,13,정면,단어,KETI_SL_0000013063,68
13064,13,정면,단어,KETI_SL_0000013064,69
13065,13,정면,단어,KETI_SL_0000013065,70
13066,13,정면,단어,KETI_SL_0000013066,71
13067,13,정면,단어,KETI_SL_0000013067,72
13068,13,정면,단어,KETI_SL_0000013068,73
13069,13,정면,단어,KETI_SL_0000013069,74
13070,13,정면,단어,KETI_SL_0000013070,75
13071,13,정면,단어,KETI_SL_0000013071,76
13072,13,정면,단어,KETI_SL_0000013072,77
13073,13,정면,단어,KETI_SL_0000013073,78
13074,13,정면,단어,KETI_SL_0000013074,79
13075,13,정면,단어,KETI_SL_0000013075,80
13076,13,정면,단어,KETI_SL_0000013076,81
13077,13,정면,단어,KETI_SL_0000013077,82
13078,13,정면,단어,KETI_SL_0000013078,83
13079,13,정면,단어,KETI_SL_0000013079,84
13080,13,정면,단어,KETI_SL_0000013080,85
13081,13,정면,단어,KETI_SL_0000013081,86
13082,13,정면,단어,KETI_SL_0000013082,87
13083,13,정면,단어,KETI_SL_0000013083,88
13084,13,정면,단어,KETI_SL_0000013084,89
13085,13,정면,단어,KETI_SL_0000013085,90
13086,13,정면,단어,KETI_SL_0000013086,91
13087,13,정면,단어,KETI_SL_0000013087,92
13088,13,정면,단어,KETI_SL_0000013088,93
13089,13,정면,단어,KETI_SL_0000013089,94
13090,13,정면,단어,KETI_SL_0000013090,95
13091,13,정면,단어,KETI_SL_0000013091,96
13092,13,정면,단어,KETI_SL_0000013092,97
13093,13,정면,단어,KETI_SL_0000013093,98
13094,13,정면,단어,KETI_SL_0000013094,99
13095,13,정면,단어,KETI_SL_0000013095,100
13414,13,좌측면,단어,KETI_SL_0000013414,0
13415,13,좌측면,단어,KETI_SL_0000013415,1
13416,13,좌측면,단어,KETI_SL_0000013416,2
13417,13,좌측면,단어,KETI_SL_0000013417,3
13418,13,좌측면,단어,KETI_SL_0000013418,4
13419,13,좌측면,단어,KETI_SL_0000013419,5
13420,13,좌측면,단어,KETI_SL_0000013420,6
13421,13,좌측면,단어,KETI_SL_0000013421,7
13422,13,좌측면,단어,KETI_SL_0000013422,8
13423,13,좌측면,단어,KETI_SL_0000013423,9
13424,13,좌측면,단어,KETI_SL_0000013424,10
13425,13,좌측면,단어,KETI_SL_0000013425,11
13426,13,좌측면,단어,KETI_SL_0000013426,12
13427,13,좌측면,단어,KETI_SL_0000013427,13
13428,13,좌측면,단어,KETI_SL_0000013428,14
13429,13,좌측면,단어,KETI_SL_0000013429,15
13430,13,좌측면,단어,KETI_SL_0000013430,16
13431,13,좌측면,단어,KETI_SL_0000013431,17
13432,13,좌측면,단어,KETI_SL_0000013432,18
13433,13,좌측면,단어,KETI_SL_0000013433,19
13434,13,좌측면,단어,KETI_SL_0000013434,20
13435,13,좌측면,단어,KETI_SL_0000013435,21
13436,13,좌측면,단어,KETI_SL_0000013436,22
13437,13,좌측면,단어,KETI_SL_0000013437,23
13438,13,좌측면,단어,KETI_SL_0000013438,24
13439,13,좌측면,단어,KETI_SL_0000013439,25
13440,13,좌측면,단어,KETI_SL_0000013440,26
13441,13,좌측면,단어,KETI_SL_0000013441,27
13442,13,좌측면,단어,KETI_SL_0000013442,28
13443,13,좌측면,단어,KETI_SL_0000013443,29
13444,13,좌측면,단어,KETI_SL_0000013444,30
13445,13,좌측면,단어,KETI_SL_0000013445,31
13446,13,좌측면,단어,KETI_SL_0000013446,32
13447,13,좌측면,단어,KETI_SL_0000013447,33
13448,13,좌측면,단어,KETI_SL_0000013448,34
13449,13,좌측면,단어,KETI_SL_0000013449,35
13450,13,좌측면,단어,KETI_SL_0000013450,36
13451,13,좌측면,단어,KETI_SL_0000013451,37
13452,13,좌측면,단어,KETI_SL_0000013452,38
13453,13,좌측면,단어,KETI_SL_0000013453,39
13454,13,좌측면,단어,KETI_SL_0000013454,40
13455,13,좌측면,단어,KETI_SL_0000013455,41
13456,13,좌측면,단어,KETI_SL_0000013456,42
13457,13,좌측면,단어,KETI_SL_0000013457,43
13458,13,좌측면,단어,KETI_SL_0000013458,44
13459,13,좌측면,단어,KETI_SL_0000013459,45
13460,13,좌측면,단어,KETI_SL_0000013460,46
13461,13,좌측면,단어,KETI_SL_0000013461,47
13462,13,좌측면,단어,KETI_SL_0000013462,48
13463,13,좌측면,단어,KETI_SL_0000013463,49
13464,13,좌측면,단어,KETI_SL_0000013464,50
13465,13,좌측면,단어,KETI_SL_0000013465,51
13466,13,좌측면,단어,KETI_SL_0000013466,52
13467,13,좌측면,단어,KETI_SL_0000013467,53
13468,13,좌측면,단어,KETI_SL_0000013468,54
13469,13,좌측면,단어,KETI_SL_0000013469,55
13470,13,좌측면,단어,KETI_SL_0000013470,56
13471,13,좌측면,단어,KETI_SL_0000013471,57
13472,13,좌측면,단어,KETI_SL_0000013472,58
13473,13,좌측면,단어,KETI_SL_0000013473,59
13474,13,좌측면,단어,KETI_SL_0000013474,60
13475,13,좌측면,단어,KETI_SL_0000013475,61
13476,13,좌측면,단어,KETI_SL_0000013476,62
13477,13,좌측면,단어,KETI_SL_0000013477,63
13478,13,좌측면,단어,KETI_SL_0000013478,64
13479,13,좌측면,단어,KETI_SL_0000013479,65
13480,13,좌측면,단어,KETI_SL_0000013480,66
13481,13,좌측면,단어,KETI_SL_0000013481,67
13482,13,좌측면,단어,KETI_SL_0000013482,68
13483,13,좌측면,단어,KETI_SL_0000013483,69
13484,13,좌측면,단어,KETI_SL_0000013484,70
13485,13,좌측면,단어,KETI_SL_0000013485,71
13486,13,좌측면,단어,KETI_SL_0000013486,72
13487,13,좌측면,단어,KETI_SL_0000013487,73
13488,13,좌측면,단어,KETI_SL_0000013488,74
13489,13,좌측면,단어,KETI_SL_0000013489,75
13490,13,좌측면,단어,KETI_SL_0000013490,76
13491,13,좌측면,단어,KETI_SL_0000013491,77
13492,13,좌측면,단어,KETI_SL_0000013492,78
13493,13,좌측면,단어,KETI_SL_0000013493,79
13494,13,좌측면,단어,KETI_SL_0000013494,80
13495,13,좌측면,단어,KETI_SL_0000013495,81
13496,13,좌측면,단어,KETI_SL_0000013496,82
13497,13,좌측면,단어,KETI_SL_0000013497,83
13498,13,좌측면,단어,KETI_SL_0000013498,84
13499,13,좌측면,단어,KETI_SL_0000013499,85
13500,13,좌측면,단어,KETI_SL_0000013500,86
13501,13,좌측면,단어,KETI_SL_0000013501,87
13502,13,좌측면,단어,KETI_SL_0000013502,88
13503,13,좌측면,단어,KETI_SL_0000013503,89
13504,13,좌측면,단어,KETI_SL_0000013504,90
13505,13,좌측면,단어,KETI_SL_0000013505,91
13506,13,좌측면,단어,KETI_SL_0000013506,92
13507,13,좌측면,단어,KETI_SL_0000013507,93
13508,13,좌측면,단어,KETI_SL_0000013508,94
13509,13,좌측면,단어,KETI_SL_0000013509,95
13510,13,좌측면,단어,KETI_SL_0000013510,96
13511,13,좌측면,단어,KETI_SL_0000013511,97
13512,13,좌측면,단어,KETI_SL_0000013512,98
13513,13,좌측면,단어,KETI_SL_0000013513,99
13514,13,좌측면,단어,KETI_SL_0000013514,100
13833,13,우측면,단어,KETI_SL_0000013833,0
13834,13,우측면,단어,KETI_SL_0000013834,1
13835,13,우측면,단어,KETI_SL_0000013835,2
13836,13,우측면,단어,KETI_SL_0000013836,3
13837,13,우측면,단어,KETI_SL_0000013837,4
13838,13,우측면,단어,KETI_SL_0000013838,5
13839,13,우측면,단어,KETI_SL_0000013839,6
13840,13,우측면,단어,KETI_SL_0000013840,7
13841,13,우측면,단어,KETI_SL_0000013841,8
13842,13,우측면,단어,KETI_SL_0000013842,9
13843,13,우측면,단어,KETI_SL_0000013843,10
13844,13,우측면,단어,KETI_SL_0000013844,11
13845,13,우측면,단어,KETI_SL_0000013845,12
13846,13,우측면,단어,KETI_SL_0000013846,13
13847,13,우측면,단어,KETI_SL_0000013847,14
13848,13,우측면,단어,KETI_SL_0000013848,15
13849,13,우측면,단어,KETI_SL_0000013849,16
13850,13,우측면,단어,KETI_SL_0000013850,17
13851,13,우측면,단어,KETI_SL_0000013851,18
13852,13,우측면,단어,KETI_SL_0000013852,19
13853,13,우측면,단어,KETI_SL_0000013853,20
13854,13,우측면,단어,KETI_SL_0000013854,21
13855,13,우측면,단어,KETI_SL_0000013855,22
13856,13,우측면,단어,KETI_SL_0000013856,23
13857,13,우측면,단어,KETI_SL_0000013857,24
13858,13,우측면,단어,KETI_SL_0000013858,25
13859,13,우측면,단어,KETI_SL_0000013859,26
13860,13,우측면,단어,KETI_SL_0000013860,27
13861,13,우측면,단어,KETI_SL_0000013861,28
13862,13,우측면,단어,KETI_SL_0000013862,29
13863,13,우측면,단어,KETI_SL_0000013863,30
13864,13,우측면,단어,KETI_SL_0000013864,31
13865,13,우측면,단어,KETI_SL_0000013865,32
13866,13,우측면,단어,KETI_SL_0000013866,33
13867,13,우측면,단어,KETI_SL_0000013867,34
13868,13,우측면,단어,KETI_SL_0000013868,35
13869,13,우측면,단어,KETI_SL_0000013869,36
13870,13,우측면,단어,KETI_SL_0000013870,37
13871,13,우측면,단어,KETI_SL_0000013871,38
13872,13,우측면,단어,KETI_SL_0000013872,39
13873,13,우측면,단어,KETI_SL_0000013873,40
13874,13,우측면,단어,KETI_SL_0000013874,41
13875,13,우측면,단어,KETI_SL_0000013875,42
13876,13,우측면,단어,KETI_SL_0000013876,43
13877,13,우측면,단어,KETI_SL_0000013877,44
13878,13,우측면,단어,KETI_SL_0000013878,45
13879,13,우측면,단어,KETI_SL_0000013879,46
13880,13,우측면,단어,KETI_SL_0000013880,47
13881,13,우측면,단어,KETI_SL_0000013881,48
13882,13,우측면,단어,KETI_SL_0000013882,49
13883,13,우측면,단어,KETI_SL_0000013883,50
13884,13,우측면,단어,KETI_SL_0000013884,51
13885,13,우측면,단어,KETI_SL_0000013885,52
13886,13,우측면,단어,KETI_SL_0000013886,53
13887,13,우측면,단어,KETI_SL_0000013887,54
13888,13,우측면,단어,KETI_SL_0000013888,55
13889,13,우측면,단어,KETI_SL_0000013889,56
13890,13,우측면,단어,KETI_SL_0000013890,57
13891,13,우측면,단어,KETI_SL_0000013891,58
13892,13,우측면,단어,KETI_SL_0000013892,59
13893,13,우측면,단어,KETI_SL_0000013893,60
13894,13,우측면,단어,KETI_SL_0000013894,61
13895,13,우측면,단어,KETI_SL_0000013895,62
13896,13,우측면,단어,KETI_SL_0000013896,63
13897,13,우측면,단어,KETI_SL_0000013897,64
13898,13,우측면,단어,KETI_SL_0000013898,65
13899,13,우측면,단어,KETI_SL_0000013899,66
13900,13,우측면,단어,KETI_SL_0000013900,67
13901,13,우측면,단어,KETI_SL_0000013901,68
13902,13,우측면,단어,KETI_SL_0000013902,69
13903,13,우측면,단어,KETI_SL_0000013903,70
13904,13,우측면,단어,KETI_SL_0000013904,71
13905,13,우측면,단어,KETI_SL_0000013905,72
13906,13,우측면,단어,KETI_SL_0000013906,73
13907,13,우측면,단어,KETI_SL_0000013907,74
13908,13,우측면,단어,KETI_SL_0000013908,75
13909,13,우측면,단어,KETI_SL_0000013909,76
13910,13,우측면,단어,KETI_SL_0000013910,77
13911,13,우측면,단어,KETI_SL_0000013911,78
13912,13,우측면,단어,KETI_SL_0000013912,79
13913,13,우측면,단어,KETI_SL_0000013913,80
13914,13,우측면,단어,KETI_SL_0000013914,81
13915,13,우측면,단어,KETI_SL_0000013915,82
13916,13,우측면,단어,KETI_SL_0000013916,83
13917,13,우측면,단어,KETI_SL_0000013917,84
13918,13,우측면,단어,KETI_SL_0000013918,85
13919,13,우측면,단어,KETI_SL_0000013919,86
13920,13,우측면,단어,KETI_SL_0000013920,87
13921,13,우측면,단어,KETI_SL_0000013921,88
13922,13,우측면,단어,KETI_SL_0000013922,89
13923,13,우측면,단어,KETI_SL_0000013923,90
13924,13,우측면,단어,KETI_SL_0000013924,91
13925,13,우측면,단어,KETI_SL_0000013925,92
13926,13,우측면,단어,KETI_SL_0000013926,93
13927,13,우측면,단어,KETI_SL_0000013927,94
13928,13,우측면,단어,KETI_SL_0000013928,95
13929,13,우측면,단어,KETI_SL_0000013929,96
13930,13,우측면,단어,KETI_SL_0000013930,97
13931,13,우측면,단어,KETI_SL_0000013931,98
13932,13,우측면,단어,KETI_SL_0000013932,99
13933,13,우측면,단어,KETI_SL_0000013933,100
14252,14,정면,단어,KETI_SL_0000014252,0
14253,14,정면,단어,KETI_SL_0000014253,1
14254,14,정면,단어,KETI_SL_0000014254,2
14255,14,정면,단어,KETI_SL_0000014255,3
14256,14,정면,단어,KETI_SL_0000014256,4
14257,14,정면,단어,KETI_SL_0000014257,5
14258,14,정면,단어,KETI_SL_0000014258,6
14259,14,정면,단어,KETI_SL_0000014259,7
14260,14,정면,단어,KETI_SL_0000014260,8
14261,14,정면,단어,KETI_SL_0000014261,9
14262,14,정면,단어,KETI_SL_0000014262,10
14263,14,정면,단어,KETI_SL_0000014263,11
14264,14,정면,단어,KETI_SL_0000014264,12
14265,14,정면,단어,KETI_SL_0000014265,13
14266,14,정면,단어,KETI_SL_0000014266,14
14267,14,정면,단어,KETI_SL_0000014267,15
14268,14,정면,단어,KETI_SL_0000014268,16
14269,14,정면,단어,KETI_SL_0000014269,17
14270,14,정면,단어,KETI_SL_0000014270,18
14271,14,정면,단어,KETI_SL_0000014271,19
14272,14,정면,단어,KETI_SL_0000014272,20
14273,14,정면,단어,KETI_SL_0000014273,21
14274,14,정면,단어,KETI_SL_0000014274,22
14275,14,정면,단어,KETI_SL_0000014275,23
14276,14,정면,단어,KETI_SL_0000014276,24
14277,14,정면,단어,KETI_SL_0000014277,25
14278,14,정면,단어,KETI_SL_0000014278,26
14279,14,정면,단어,KETI_SL_0000014279,27
14280,14,정면,단어,KETI_SL_0000014280,28
14281,14,정면,단어,KETI_SL_0000014281,29
14282,14,정면,단어,KETI_SL_0000014282,30
14283,14,정면,단어,KETI_SL_0000014283,31
14284,14,정면,단어,KETI_SL_0000014284,32
14285,14,정면,단어,KETI_SL_0000014285,33
14286,14,정면,단어,KETI_SL_0000014286,34
14287,14,정면,단어,KETI_SL_0000014287,35
14288,14,정면,단어,KETI_SL_0000014288,36
14289,14,정면,단어,KETI_SL_0000014289,37
14290,14,정면,단어,KETI_SL_0000014290,38
14291,14,정면,단어,KETI_SL_0000014291,39
14292,14,정면,단어,KETI_SL_0000014292,40
14293,14,정면,단어,KETI_SL_0000014293,41
14294,14,정면,단어,KETI_SL_0000014294,42
14295,14,정면,단어,KETI_SL_0000014295,43
14296,14,정면,단어,KETI_SL_0000014296,44
14297,14,정면,단어,KETI_SL_0000014297,45
14298,14,정면,단어,KETI_SL_0000014298,46
14299,14,정면,단어,KETI_SL_0000014299,47
14300,14,정면,단어,KETI_SL_0000014300,48
14301,14,정면,단어,KETI_SL_0000014301,49
14302,14,정면,단어,KETI_SL_0000014302,50
